EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,Meeting,Fref,key,Fref_point,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref_point,Bref,B_Bref,asses_year,version,stk_updated
Central Med.,NEP,17_18,1985,NA,NA,2109,0.21,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.467,NA,1947,2109,9674.53,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.9877809739059,2019,18_12_2019,updated
Central Med.,NEP,17_18,1986,NA,NA,2350,0.23,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.511,NA,1947,2350,9992.61,Nephrops norvegicus,Norway lobster,4867,Bmsy,2.05313540168482,2019,18_12_2019,updated
Central Med.,NEP,17_18,1987,NA,NA,2087,0.24,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.533,NA,1947,2087,8881.68,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.82487774809945,2019,18_12_2019,updated
Central Med.,NEP,17_18,1988,NA,NA,2836,0.27,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.6,NA,1947,2836,10147.07,Nephrops norvegicus,Norway lobster,4867,Bmsy,2.08487158413807,2019,18_12_2019,updated
Central Med.,NEP,17_18,1989,NA,NA,2159,0.27,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.6,NA,1947,2159,8083.42,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.66086295459215,2019,18_12_2019,updated
Central Med.,NEP,17_18,1990,NA,NA,1890,0.27,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.6,NA,1947,1890,7101.16,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.45904253133347,2019,18_12_2019,updated
Central Med.,NEP,17_18,1991,NA,NA,2507,0.3,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.667,NA,1947,2507,8333.28,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.71220053420999,2019,18_12_2019,updated
Central Med.,NEP,17_18,1992,NA,NA,3151,0.33,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.733,NA,1947,3151,9364.26,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.92403123073762,2019,18_12_2019,updated
Central Med.,NEP,17_18,1993,NA,NA,3122,0.35,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.778,NA,1947,3122,8849.36,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.81823710704746,2019,18_12_2019,updated
Central Med.,NEP,17_18,1994,NA,NA,3366,0.36,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.8,NA,1947,3366,9202.76,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.89084857201562,2019,18_12_2019,updated
Central Med.,NEP,17_18,1995,NA,NA,3148,0.35,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.778,NA,1947,3148,9143.7,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.87871378672694,2019,18_12_2019,updated
Central Med.,NEP,17_18,1996,NA,NA,3558,0.38,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.844,NA,1947,3558,9297.62,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.91033901787549,2019,18_12_2019,updated
Central Med.,NEP,17_18,1997,NA,NA,3058,0.38,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.844,NA,1947,3058,7985.7,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.6407848777481,2019,18_12_2019,updated
Central Med.,NEP,17_18,1998,NA,NA,2426,0.37,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.822,NA,1947,2426,6499.07,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.33533388124101,2019,18_12_2019,updated
Central Med.,NEP,17_18,1999,NA,NA,1753,0.37,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.822,NA,1947,1753,4817.44,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.989817135812615,2019,18_12_2019,updated
Central Med.,NEP,17_18,2000,NA,NA,1864,0.4,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.889,NA,1947,1864,4615.82,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.948391206081775,2019,18_12_2019,updated
Central Med.,NEP,17_18,2001,NA,NA,1559,0.39,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.867,NA,1947,1559,3988.03,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.819402095746867,2019,18_12_2019,updated
Central Med.,NEP,17_18,2002,NA,NA,1252,0.37,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.822,NA,1947,1252,3547.08,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.728802136839942,2019,18_12_2019,updated
Central Med.,NEP,17_18,2003,NA,NA,2219,0.42,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,0.933,NA,1947,2219,5067.02,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.04109718512431,2019,18_12_2019,updated
Central Med.,NEP,17_18,2004,NA,NA,2279,0.45,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1,NA,1947,2279,5149.08,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.05795767413191,2019,18_12_2019,updated
Central Med.,NEP,17_18,2005,NA,NA,3394,0.54,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.2,NA,1947,3394,6145.09,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.26260324635299,2019,18_12_2019,updated
Central Med.,NEP,17_18,2006,NA,NA,3107,0.6,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.333,NA,1947,3107,5146.39,Nephrops norvegicus,Norway lobster,4867,Bmsy,1.05740497226217,2019,18_12_2019,updated
Central Med.,NEP,17_18,2007,NA,NA,2775,0.63,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.4,NA,1947,2775,4362.05,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.896250256831724,2019,18_12_2019,updated
Central Med.,NEP,17_18,2008,NA,NA,2654,0.65,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.444,NA,1947,2654,4134.36,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.849467844668173,2019,18_12_2019,updated
Central Med.,NEP,17_18,2009,NA,NA,2800,0.72,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.6,NA,1947,2800,3893.07,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.799891103349086,2019,18_12_2019,updated
Central Med.,NEP,17_18,2010,NA,NA,2523,0.8,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.778,NA,1947,2523,3145.22,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.646233819601397,2019,18_12_2019,updated
Central Med.,NEP,17_18,2011,NA,NA,1956,0.82,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.822,NA,1947,1956,2387.06,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.490458187795356,2019,18_12_2019,updated
Central Med.,NEP,17_18,2012,NA,NA,1955,0.83,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.844,NA,1947,1955,2335.81,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.479928087117321,2019,18_12_2019,updated
Central Med.,NEP,17_18,2013,NA,NA,2117,0.84,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.867,NA,1947,2117,2465.46,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.506566673515513,2019,18_12_2019,updated
Central Med.,NEP,17_18,2014,NA,NA,1716,0.8,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.778,NA,1947,1716,2168.28,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.445506472159441,2019,18_12_2019,updated
Central Med.,NEP,17_18,2015,NA,NA,1596,0.75,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.667,NA,1947,1596,2129.34,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.437505650297925,2019,18_12_2019,updated
Central Med.,NEP,17_18,2016,NA,NA,1398,0.68,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.511,NA,1947,1398,2069.73,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.42525785905075,2019,18_12_2019,updated
Central Med.,NEP,17_18,2017,NA,NA,1431,0.66,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.467,NA,1947,1431,2195.18,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.451033490856791,2019,18_12_2019,updated
Central Med.,NEP,17_18,2018,NA,NA,1839,0.71,SPICT,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,Fmsy,NEP_17_18_EWG19_16,0.45,1.578,NA,1947,1839,2171.4,Nephrops norvegicus,Norway lobster,4867,Bmsy,0.446147524142182,2019,18_12_2019,updated
Western Med.,PIL,6,2002,36552659.42,56300.17999,17167.6,0.400112688,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,0.761,NA,NA,17167.6,641143,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2003,55690474.47,66603.77489,17523.4,0.302158812,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,0.574,NA,NA,17523.4,846270,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2004,59091376.15,88135.15867,23171.5,0.439571325,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,0.836,NA,NA,23171.5,797232,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2005,37640762.22,102925.441,21229.3,0.256868846,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,0.488,NA,NA,21229.3,667537,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2006,18648555.16,94512.71046,27799.7,0.501119439,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,0.953,NA,NA,27799.7,374241,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2007,11268186.94,55006.86935,23552.2,0.841454205,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,1.6,NA,NA,23552.2,224030,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2008,7232866.034,26767.56012,16670.6,1.581342106,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,3.006,NA,NA,16670.6,135261,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2009,12067372.45,9541.523762,7506.8,1.242983815,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,2.363,NA,NA,7506.8,178485,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2010,9732614.565,14085.74626,7627.2,1.05318299,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,2.002,NA,NA,7627.2,140610,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2011,23547778.59,14970.97921,12568.3,1.096858455,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,2.085,NA,NA,12568.3,321092,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2012,19524176.59,26909.51945,9395.3,0.411660349,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,0.783,NA,NA,9395.3,241675,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2013,15881357.79,23578.50814,9928.8,0.922619551,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,1.754,NA,NA,9928.8,198273,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2014,14962086.73,18180.54953,9877.3,2.050037136,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,3.897,NA,NA,9877.3,152839,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2015,29772561.68,15707.29227,6449.6,0.907972569,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,1.726,NA,NA,6449.6,343205,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Western Med.,PIL,6,2016,16804120.87,24240.99539,10042.4,1.351015051,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,F0.1,PIL_6_EWG17_09,0.526,2.568,NA,NA,10042.4,225890,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2000,5567715,18729,NA,1.49268,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.968,NA,NA,22637.4,54563,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2001,4535463,14314,NA,1.35034,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.685,NA,NA,13652,41070,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2002,4250837,12363,NA,1.23573,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.457,NA,NA,10240.2,35284,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2003,5245865,11949,NA,1.15954,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.305,NA,NA,9522.1,38807,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2004,5144143,14295,NA,1.12843,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.243,NA,NA,11688,43717,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2005,4673725,20869,NA,1.14447,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.275,NA,NA,13098.6,63126,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2006,4558785,21896,NA,1.20497,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.396,NA,NA,12139.9,68377,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2007,4334579,13041,NA,1.30026,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.585,NA,NA,NA,37266,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2008,6671884,13741,NA,1.40994,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.803,NA,NA,10206.2,44224,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2009,4629739,20399,NA,1.5011,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.984,NA,NA,NA,68274,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2010,3812299,16086,NA,1.53447,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,3.051,NA,NA,NA,54990,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2011,2953659,12798,NA,1.48042,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.943,NA,NA,NA,43153,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2012,3426382,12726,NA,1.3364,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.657,NA,NA,NA,44421,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2013,4667090,13828,NA,1.13057,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,2.248,NA,NA,7447.3,49313,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2014,6169635,33723,NA,0.90653,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,1.802,NA,NA,8077.2,120911,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2015,8154626,40084,NA,0.70152,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,1.395,NA,NA,8479.5,136183,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,PIL,22_23,2016,6176295,33851,NA,0.53425,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,PIL_22_23_EWG17_09,0.503,1.062,NA,NA,9655.4,98339,Sardina pilchardus,Sardine,NA,NA,NA,2017,16_01_2018,updated
Central Med.,SOL,17,2006,62344,2233,NA,0.78,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,F0.1,SOL_17_EWG19_16,0.23,3.391,NA,NA,1547,NA,Solea solea,Common sole,NA,NA,NA,2019,18_12_2019,updated
Central Med.,SOL,17,2007,75441,2277,NA,0.72,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,F0.1,SOL_17_EWG19_16,0.23,3.13,NA,NA,1517,NA,Solea solea,Common sole,NA,NA,NA,2019,18_12_2019,updated
Central Med.,SOL,17,2008,78163,2115,NA,0.72,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2574657/STECF+19-16+-+MED+demersal+assess+II.pdf/b3f4cb53-3302-4c9a-a77a-2433e5299280,EWG19_16,F0.1,SOL_17_EWG19_16,0.23,3.13,NA,NA,1402,NA,Solea solea,Common sole,NA,NA,NA,2019,18_12_2019,updated
