"","Year","StockKeyLabel","AssessmentKey","AssessmentComponent","F","SSB","fishingPressureDescription","stockSizeDescription","landings","catches","discards","AssessmentYear","Flim","Fpa","Bpa","Blim","FMSY","MSYBtrigger","Ecoregion"
"186",2011,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",52,NA,241,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"187",2012,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",42,NA,174,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"188",2013,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",45,NA,372,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"189",2014,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",175,NA,451,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"190",2015,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",375,NA,625,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"191",2016,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",373,NA,1282,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"192",2017,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",395,NA,829,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"193",2018,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",220,NA,783,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"194",2019,"rjb.27.67a-ce-k",13830,NA,NA,NA,"F","SSB",153,NA,345,2020,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"195",2009,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"196",2010,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"197",2011,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"198",2012,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"199",2013,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"200",2014,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"201",2015,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",13,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"202",2016,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",15,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"203",2017,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"204",2018,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"205",2019,"rjb.27.89a",13860,NA,NA,NA,"F","SSB",0,NA,NA,2020,NA,NA,NA,NA,NA,NA,"BoBiscay & Iberia"
"206",1935,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",1534,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"207",1936,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",830,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"208",1937,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",616,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"209",1938,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",329,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"210",1939,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",459,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"211",1940,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",846,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"212",1941,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",1663,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"213",1942,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",955,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"214",1943,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",824,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"215",1944,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",678,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"216",1945,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",1148,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"217",1946,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",1362,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"218",1947,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",1437,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"219",1948,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",1987,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"220",1949,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",375,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"221",1950,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",2074,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"222",1951,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",2861,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"223",1952,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",2953,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"224",1953,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",2601,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"225",1954,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",4090,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"226",1955,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",3300,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"227",1956,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",3939,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"228",1957,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",4635,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"229",1958,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",4192,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"230",1959,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",7939,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"231",1960,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",10961,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"232",1961,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",11813,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"233",1962,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",13360,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"234",1963,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",14540,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"235",1964,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",40391,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"236",1965,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",34682,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"237",1966,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",26321,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"238",1967,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",24267,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"239",1968,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",26168,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"240",1969,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",43789,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"241",1970,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",89484,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"242",1971,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",79034,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"243",1972,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",43048,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"244",1973,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",29899,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"245",1974,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",37721,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"246",1975,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",38144,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"247",1976,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",36054,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"248",1977,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",28875,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"249",1978,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",24617,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"250",1979,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",17242,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"251",1980,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",13284,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"252",1981,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",15018,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"253",1982,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",16789,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"254",1983,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",22147,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"255",1984,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",21883,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"256",1985,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",19945,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"257",1986,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",22875,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"258",1987,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",19112,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"259",1988,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",19587,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"260",1989,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",20138,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"261",1990,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",23183,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"262",1991,"ghl.27.1-2",14599,NA,NA,NA,"HR","Other",33320,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"263",1992,"ghl.27.1-2",14599,NA,0.021,407375,"HR","Other",8602,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"264",1993,"ghl.27.1-2",14599,NA,0.025,486187,"HR","Other",11933,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"265",1994,"ghl.27.1-2",14599,NA,0.017,539826,"HR","Other",9226,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"266",1995,"ghl.27.1-2",14599,NA,0.02,575750,"HR","Other",11734,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"267",1996,"ghl.27.1-2",14599,NA,0.024,590956,"HR","Other",14347,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"268",1997,"ghl.27.1-2",14599,NA,0.016,592839,"HR","Other",9410,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"269",1998,"ghl.27.1-2",14599,NA,0.02,593552,"HR","Other",11893,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"270",1999,"ghl.27.1-2",14599,NA,0.033,588809,"HR","Other",19517,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"271",2000,"ghl.27.1-2",14599,NA,0.025,581706,"HR","Other",14297,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"272",2001,"ghl.27.1-2",14599,NA,0.028,577731,"HR","Other",16365,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"273",2002,"ghl.27.1-2",14599,NA,0.023,573993,"HR","Other",13293,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"274",2003,"ghl.27.1-2",14599,NA,0.024,572750,"HR","Other",13447,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"275",2004,"ghl.27.1-2",14599,NA,0.033,570608,"HR","Other",18899,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"276",2005,"ghl.27.1-2",14599,NA,0.033,567654,"HR","Other",18834,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"277",2006,"ghl.27.1-2",14599,NA,0.031,575714,"HR","Other",17904,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"278",2007,"ghl.27.1-2",14599,NA,0.026,595837,"HR","Other",15453,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"279",2008,"ghl.27.1-2",14599,NA,0.022,626392,"HR","Other",13792,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"280",2009,"ghl.27.1-2",14599,NA,0.02,662443,"HR","Other",12990,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"281",2010,"ghl.27.1-2",14599,NA,0.022,697684,"HR","Other",15229,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"282",2011,"ghl.27.1-2",14599,NA,0.023,724038,"HR","Other",16606,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"283",2012,"ghl.27.1-2",14599,NA,0.027,741178,"HR","Other",20288,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"284",2013,"ghl.27.1-2",14599,NA,0.03,746489,"HR","Other",22167,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"285",2014,"ghl.27.1-2",14599,NA,0.031,743391,"HR","Other",23025,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"286",2015,"ghl.27.1-2",14599,NA,0.034,731558,"HR","Other",24748,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"287",2016,"ghl.27.1-2",14599,NA,0.035,712230,"HR","Other",24948,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"288",2017,"ghl.27.1-2",14599,NA,0.038,688517,"HR","Other",26380,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"289",2018,"ghl.27.1-2",14599,NA,0.043,661242,"HR","Other",28438,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"290",2019,"ghl.27.1-2",14599,NA,0.045,631439,"HR","Other",28831,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"291",2020,"ghl.27.1-2",14599,NA,0.048,600806,"HR","Other",28713,NA,NA,2021,NA,NA,5e+05,NA,NA,5e+05,"Arctic Ocean"
"292",1950,"had.27.1-2",16816,NA,0.755,214382,"F","SSB",132125,132125,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"293",1951,"had.27.1-2",16816,NA,0.683,126152,"F","SSB",120077,120077,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"294",1952,"had.27.1-2",16816,NA,0.712,101678,"F","SSB",127660,127660,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"295",1953,"had.27.1-2",16816,NA,0.536,120595,"F","SSB",123920,123920,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"296",1954,"had.27.1-2",16816,NA,0.43,174506,"F","SSB",156788,156788,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"297",1955,"had.27.1-2",16816,NA,0.445,313687,"F","SSB",202286,202286,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"298",1956,"had.27.1-2",16816,NA,0.471,367975,"F","SSB",213924,213924,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"299",1957,"had.27.1-2",16816,NA,0.425,253534,"F","SSB",123583,123583,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"300",1958,"had.27.1-2",16816,NA,0.517,181939,"F","SSB",112672,112672,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"301",1959,"had.27.1-2",16816,NA,0.444,125359,"F","SSB",88211,88211,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"302",1960,"had.27.1-2",16816,NA,0.539,112870,"F","SSB",154651,154651,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"303",1961,"had.27.1-2",16816,NA,0.663,124828,"F","SSB",193224,193224,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"304",1962,"had.27.1-2",16816,NA,0.792,125176,"F","SSB",187408,187408,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"305",1963,"had.27.1-2",16816,NA,0.759,94296,"F","SSB",146224,146224,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"306",1964,"had.27.1-2",16816,NA,0.632,84476,"F","SSB",99158,99158,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"307",1965,"had.27.1-2",16816,NA,0.524,103158,"F","SSB",118578,118578,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"308",1966,"had.27.1-2",16816,NA,0.557,145730,"F","SSB",161778,161778,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"309",1967,"had.27.1-2",16816,NA,0.441,151240,"F","SSB",136397,136397,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"310",1968,"had.27.1-2",16816,NA,0.482,168126,"F","SSB",181726,181726,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"311",1969,"had.27.1-2",16816,NA,0.411,167896,"F","SSB",130820,130820,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"312",1970,"had.27.1-2",16816,NA,0.383,155422,"F","SSB",88257,88257,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"313",1971,"had.27.1-2",16816,NA,0.326,127612,"F","SSB",78905,78905,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"314",1972,"had.27.1-2",16816,NA,0.654,128495,"F","SSB",266153,266153,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"315",1973,"had.27.1-2",16816,NA,0.534,125208,"F","SSB",322226,322226,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"316",1974,"had.27.1-2",16816,NA,0.503,153735,"F","SSB",221157,221157,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"317",1975,"had.27.1-2",16816,NA,0.497,194928,"F","SSB",175758,175758,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"318",1976,"had.27.1-2",16816,NA,0.72,196370,"F","SSB",137264,137264,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"319",1977,"had.27.1-2",16816,NA,0.736,118837,"F","SSB",110158,110158,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"320",1978,"had.27.1-2",16816,NA,0.623,81213,"F","SSB",95422,95422,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"321",1979,"had.27.1-2",16816,NA,0.581,62597,"F","SSB",103623,103623,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"322",1980,"had.27.1-2",16816,NA,0.471,62953,"F","SSB",87889,87889,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"323",1981,"had.27.1-2",16816,NA,0.432,73027,"F","SSB",77153,77153,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"324",1982,"had.27.1-2",16816,NA,0.379,68789,"F","SSB",46955,46955,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"325",1983,"had.27.1-2",16816,NA,0.351,58404,"F","SSB",24600,24600,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"326",1984,"had.27.1-2",16816,NA,0.315,53224,"F","SSB",20945,20945,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"327",1985,"had.27.1-2",16816,NA,0.395,49172,"F","SSB",45052,45052,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"328",1986,"had.27.1-2",16816,NA,0.536,54896,"F","SSB",100563,100563,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"329",1987,"had.27.1-2",16816,NA,0.629,77856,"F","SSB",154916,154916,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"330",1988,"had.27.1-2",16816,NA,0.51,80012,"F","SSB",95255,95255,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"331",1989,"had.27.1-2",16816,NA,0.372,84555,"F","SSB",58518,58518,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"332",1990,"had.27.1-2",16816,NA,0.211,85934,"F","SSB",27182,27182,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"333",1991,"had.27.1-2",16816,NA,0.239,100651,"F","SSB",36216,36216,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"334",1992,"had.27.1-2",16816,NA,0.294,111069,"F","SSB",59922,59922,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"335",1993,"had.27.1-2",16816,NA,0.317,125691,"F","SSB",82379,82379,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"336",1994,"had.27.1-2",16816,NA,0.372,154194,"F","SSB",135186,135186,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"337",1995,"had.27.1-2",16816,NA,0.298,186377,"F","SSB",142448,142448,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"338",1996,"had.27.1-2",16816,NA,0.366,216099,"F","SSB",178128,178128,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"339",1997,"had.27.1-2",16816,NA,0.445,187239,"F","SSB",154359,154359,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"340",1998,"had.27.1-2",16816,NA,0.452,131142,"F","SSB",100630,100630,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"341",1999,"had.27.1-2",16816,NA,0.462,94965,"F","SSB",83195,83195,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"342",2000,"had.27.1-2",16816,NA,0.341,78276,"F","SSB",68944,68944,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"343",2001,"had.27.1-2",16816,NA,0.366,91443,"F","SSB",89640,89640,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"344",2002,"had.27.1-2",16816,NA,0.352,108769,"F","SSB",114798,114798,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"345",2003,"had.27.1-2",16816,NA,0.424,137172,"F","SSB",138926,138926,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"346",2004,"had.27.1-2",16816,NA,0.387,155628,"F","SSB",158279,158279,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"347",2005,"had.27.1-2",16816,NA,0.404,167067,"F","SSB",158751,158751,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"348",2006,"had.27.1-2",16816,NA,0.369,151220,"F","SSB",153157,153157,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"349",2007,"had.27.1-2",16816,NA,0.385,153318,"F","SSB",161525,161525,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"350",2008,"had.27.1-2",16816,NA,0.316,162732,"F","SSB",155604,155604,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"351",2009,"had.27.1-2",16816,NA,0.26,183169,"F","SSB",200061,200061,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"352",2010,"had.27.1-2",16816,NA,0.245,247829,"F","SSB",249200,249200,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"353",2011,"had.27.1-2",16816,NA,0.256,355379,"F","SSB",310618,310618,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"354",2012,"had.27.1-2",16816,NA,0.22,475693,"F","SSB",315627,315627,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"355",2013,"had.27.1-2",16816,NA,0.148,524196,"F","SSB",193744,193744,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"356",2014,"had.27.1-2",16816,NA,0.154,523850,"F","SSB",177522,177522,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"357",2015,"had.27.1-2",16816,NA,0.189,498101,"F","SSB",194756,194756,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
"358",2016,"had.27.1-2",16816,NA,0.26,490750,"F","SSB",233416,233416,NA,2021,0.77,0.47,80000,50000,0.35,80000,"Arctic Ocean"
