StockKeyLabel,ICES_Area
rjr-347d,27.3.a
rng-comb,27.3.a
rng-kask,27.3.a
sai-3a46,27.3.a
sal-nea,27.3.a
san-ns3,27.3.a
san-ns6,27.3.a
sbr-comb,27.3.a
sck-nea,27.3.a
sma-nea,27.3.a
skx-347d,27.3.a
sol-kask,27.3.a
spr-kask,27.3.a
syc-347d,27.3.a
trk-nea,27.3.a
usk-oth,27.3.a
whb-comb,27.3.a
whg-kask,27.3.a
wit-nsea,27.3.a
tur-kask,27.3.a
mur-347d,27.3.a
nop-34-june,27.3.a
nop-34-oct,27.3.a
nop-nsea,27.3.a
hom-nrtn,27.3.a
whb-comb-alt,27.3.a
usk-comb,27.3.a
san-kask,27.3.a
ang-kask,27.3.a
nep-iiia,27.3.a
mac-nsea,27.3.a
had-346a,27.3.a
rjb-34,27.3.a
rjc-347d,27.3.a
rjn-34,27.3.a
rjr-234,27.3.a
rja-nea,27.3.a
bsf-nea,27.3.a
arg-123a4,27.3.a
tsu-nea,27.3.a
agn.27.nea,27.3.a
alf.27.nea,27.3.a
anf.27.3a46,27.3.a
aru.27.123a4,27.3.a
bli.27.nea,27.3.a
bll.27.3a47de,27.3.a
bsf.27.nea,27.3.a
bsk.27.nea,27.3.a
cod.27.21,27.3.a
cyo.27.nea,27.3.a
dab.27.3a4,27.3.a
dgs.27.nea,27.3.a
fle.27.3a4,27.3.a
gag.27.nea,27.3.a
gfb.27.nea,27.3.a
gug.27.3a47d,27.3.a
guq.27.nea,27.3.a
had.27.46a20,27.3.a
her.27.20-24,27.3.a
her.27.3a47d,27.3.a
hke.27.3a46-8abd,27.3.a
hom.27.3a4bc7d,27.3.a
lem.27.3a47d,27.3.a
lin.27.3a4a6-91214,27.3.a
mur.27.3a47d,27.3.a
nep.fu.3-4,27.3.a
nop.27.3a4,27.3.a
ory.27.nea,27.3.a
pra.27.3a4a,27.3.a
pol.27.3a4,27.3.a
por.27.nea,27.3.a
raj.27.3a47d,27.3.a
rja.27.nea,27.3.a
rjb.27.3a4,27.3.a
rjc.27.3a47d,27.3.a
rjm.27.3a47d,27.3.a
rjn.27.3a4,27.3.a
rjr.27.23a4,27.3.a
rng.27.3a,27.3.a
pok.27.3a46,27.3.a
san.sa.3r,27.3.a
san.sa.6,27.3.a
sck.27.nea,27.3.a
spr.27.3a,27.3.a
syc.27.3a47d,27.3.a
sdv.27.nea,27.3.a
tsu.27.nea,27.3.a
tur.27.3a,27.3.a
usk.27.3a45b6a7-912b,27.3.a
whb.27.1-91214,27.3.a
whg.27.3a,27.3.a
wit.27.3a47d,27.3.a
her-3a,27.3.a
coe.27.3a47de,27.3.a
hal.27.3a47de,27.3.a
caa.27.3a47de,27.3.a
lin.27.346-91214,27.3.a
qsc-nea,27.3
scx-nea,27.3
lin.27.346-91214,27.3
agn-nea,27.3.b.23
alf-comb,27.3.b.23
arg-comb,27.3.b.23
bli-comb,27.3.b.23
bll-2232,27.3.b.23
bsh-nea,27.3.b.23
bsf-comb,27.3.b.23
bsk-nea,27.3.b.23
bss-comb,27.3.b.23
cod-2224,27.3.b.23
cyo-nea,27.3.b.23
czs-comb,27.3.b.23
dab-2232,27.3.b.23
dgs-nea,27.3.b.23
ele-nea,27.3.b.23
fle-2232,27.3.b.23
gag-nea,27.3.b.23
gfb-comb,27.3.b.23
gug-comb,27.3.b.23
guq-nea,27.3.b.23
her-3a22,27.3.b.23
lin-comb,27.3.b.23
mac-nea,27.3.b.23
mut-comb,27.3.b.23
ory-comb,27.3.b.23
ple-2123,27.3.b.23
por-nea,27.3.b.23
rng-comb,27.3.b.23
sal-2431,27.3.b.23
sbr-comb,27.3.b.23
sck-nea,27.3.b.23
sma-nea,27.3.b.23
sol-kask,27.3.b.23
spr-2232,27.3.b.23
trk-nea,27.3.b.23
trt-bal,27.3.b.23
tur-2232,27.3.b.23
whb-comb,27.3.b.23
whb-comb-alt,27.3.b.23
usk-comb,27.3.b.23
fle-2223,27.3.b.23
rja-nea,27.3.b.23
gur-comb,27.3.b.23
agn.27.nea,27.3.b.23
alf.27.nea,27.3.b.23
bll.27.22-32,27.3.b.23
bsk.27.nea,27.3.b.23
cod.27.22-24,27.3.b.23
cyo.27.nea,27.3.b.23
dab.27.22-32,27.3.b.23
dgs.27.nea,27.3.b.23
fle.27.2223,27.3.b.23
gag.27.nea,27.3.b.23
gfb.27.nea,27.3.b.23
guq.27.nea,27.3.b.23
gur.27.3-8,27.3.b.23
her.27.20-24,27.3.b.23
mac.27.nea,27.3.b.23
ory.27.nea,27.3.b.23
ple.27.21-23,27.3.b.23
por.27.nea,27.3.b.23
rja.27.nea,27.3.b.23
sal.27.22-31,27.3.b.23
sck.27.nea,27.3.b.23
sol.27.20-24,27.3.b.23
spr.27.22-32,27.3.b.23
sdv.27.nea,27.3.b.23
trs.27.22-32,27.3.b.23
tur.27.22-32,27.3.b.23
whb.27.1-91214,27.3.b.23
her-2224,27.3.b.23
lin.27.346-91214,27.3.b.23
lin.27.346-91214,27.3.bc
lin.27.346-91214,27.14.b
agn-nea,27.14.b.1
alf-comb,27.14.b.1
arg-comb,27.14.b.1
arg-icel,27.14.b.1
arg-oth,27.14.b.1
bli-5a14,27.14.b.1
bli-comb,27.14.b.1
bsh-nea,27.14.b.1
bsf-comb,27.14.b.1
bsf-oth,27.14.b.1
bsk-nea,27.14.b.1
bss-comb,27.14.b.1
cap-icel,27.14.b.1
cod-ewgr,27.14.b.1
cyo-nea,27.14.b.1
czs-comb,27.14.b.1
dgs-nea,27.14.b.1
ele-nea,27.14.b.1
gag-nea,27.14.b.1
gfb-comb,27.14.b.1
ghl-grn,27.14.b.1
gug-comb,27.14.b.1
guq-nea,27.14.b.1
lin-comb,27.14.b.1
lin-oth,27.14.b.1
mac-nea,27.14.b.1
mut-comb,27.14.b.1
ory-comb,27.14.b.1
por-nea,27.14.b.1
rng-1012,27.14.b.1
rng-comb,27.14.b.1
sal-nea,27.14.b.1
sbr-comb,27.14.b.1
sck-nea,27.14.b.1
sma-nea,27.14.b.1
smn-con,27.14.b.1
smn-dp,27.14.b.1
smn-grl,27.14.b.1
smn-sp,27.14.b.1
smr-5614,27.14.b.1
trk-nea,27.14.b.1
usk-icel,27.14.b.1
whb-comb,27.14.b.1
smn-5614,27.14.b.1
whb-comb-alt,27.14.b.1
usk-comb,27.14.b.1
cod-offgr,27.14.b.1
rja-nea,27.14.b.1
bsf-nea,27.14.b.1
qsc-nea,27.14.b.1
scx-nea,27.14.b.1
cod-segr,27.14.b.1
thr-nea,27.14.b.1
rsg-nea,27.14.b.1
rhg-nea,27.14.b.1
tsu-nea,27.14.b.1
agn.27.nea,27.14.b.1
alf.27.nea,27.14.b.1
aru.27.5a14,27.14.b.1
bli.27.5a14,27.14.b.1
bsf.27.nea,27.14.b.1
bsk.27.nea,27.14.b.1
cap.27.2a514,27.14.b.1
cod.2127.1f14,27.14.b.1
cyo.27.nea,27.14.b.1
dgs.27.nea,27.14.b.1
gag.27.nea,27.14.b.1
gfb.27.nea,27.14.b.1
ghl.27.561214,27.14.b.1
guq.27.nea,27.14.b.1
lin.27.3a4a6-91214,27.14.b.1
mac.27.nea,27.14.b.1
ory.27.nea,27.14.b.1
por.27.nea,27.14.b.1
rhg.27.nea,27.14.b.1
rja.27.nea,27.14.b.1
rng.27.5a10b12ac14b,27.14.b.1
sck.27.nea,27.14.b.1
reb.27.5a14,27.14.b.1
reb.2127.dp,27.14.b.1
reb.27.14b,27.14.b.1
reb.2127.sp,27.14.b.1
reg.27.561214,27.14.b.1
thr.27.nea,27.14.b.1
sdv.27.nea,27.14.b.1
tsu.27.nea,27.14.b.1
usk.27.5a14,27.14.b.1
whb.27.1-91214,27.14.b.1
seh.27.125a14,27.14.b.1
sez.27.2514,27.14.b.1
lin.27.346-91214,27.14.b.1
agn-nea,27.14.b.2
alf-comb,27.14.b.2
arg-comb,27.14.b.2
arg-icel,27.14.b.2
arg-oth,27.14.b.2
bli-5a14,27.14.b.2
bli-comb,27.14.b.2
bsh-nea,27.14.b.2
bsf-comb,27.14.b.2
bsf-oth,27.14.b.2
bsk-nea,27.14.b.2
bss-comb,27.14.b.2
cap-icel,27.14.b.2
cod-ewgr,27.14.b.2
cyo-nea,27.14.b.2
czs-comb,27.14.b.2
dgs-nea,27.14.b.2
ele-nea,27.14.b.2
gag-nea,27.14.b.2
gfb-comb,27.14.b.2
ghl-grn,27.14.b.2
gug-comb,27.14.b.2
guq-nea,27.14.b.2
lin-comb,27.14.b.2
lin-oth,27.14.b.2
mac-nea,27.14.b.2
mut-comb,27.14.b.2
ory-comb,27.14.b.2
por-nea,27.14.b.2
rng-comb,27.14.b.2
rng-oth,27.14.b.2
sal-nea,27.14.b.2
sbr-comb,27.14.b.2
sck-nea,27.14.b.2
sma-nea,27.14.b.2
smn-con,27.14.b.2
smn-dp,27.14.b.2
smn-grl,27.14.b.2
smn-sp,27.14.b.2
smr-5614,27.14.b.2
trk-nea,27.14.b.2
usk-icel,27.14.b.2
whb-comb,27.14.b.2
smn-5614,27.14.b.2
whb-comb-alt,27.14.b.2
usk-comb,27.14.b.2
cod-offgr,27.14.b.2
rja-nea,27.14.b.2
bsf-nea,27.14.b.2
qsc-nea,27.14.b.2
scx-nea,27.14.b.2
cod-segr,27.14.b.2
rsg-nea,27.14.b.2
rhg-nea,27.14.b.2
tsu-nea,27.14.b.2
agn.27.nea,27.14.b.2
alf.27.nea,27.14.b.2
aru.27.5a14,27.14.b.2
bli.27.5a14,27.14.b.2
bsf.27.nea,27.14.b.2
bsk.27.nea,27.14.b.2
cap.27.2a514,27.14.b.2
cod.2127.1f14,27.14.b.2
cyo.27.nea,27.14.b.2
dgs.27.nea,27.14.b.2
gag.27.nea,27.14.b.2
gfb.27.nea,27.14.b.2
ghl.27.561214,27.14.b.2
guq.27.nea,27.14.b.2
lin.27.3a4a6-91214,27.14.b.2
mac.27.nea,27.14.b.2
ory.27.nea,27.14.b.2
por.27.nea,27.14.b.2
rhg.27.nea,27.14.b.2
rja.27.nea,27.14.b.2
rng.27.1245a8914ab,27.14.b.2
sck.27.nea,27.14.b.2
reb.27.5a14,27.14.b.2
reb.2127.dp,27.14.b.2
reb.27.14b,27.14.b.2
reb.2127.sp,27.14.b.2
reg.27.561214,27.14.b.2
sdv.27.nea,27.14.b.2
tsu.27.nea,27.14.b.2
usk.27.5a14,27.14.b.2
whb.27.1-91214,27.14.b.2
seh.27.125a14,27.14.b.2
sez.27.2514,27.14.b.2
lin.27.346-91214,27.14.b.2
agn-nea,27.3.d.26
alf-comb,27.3.d.26
arg-comb,27.3.d.26
bli-comb,27.3.d.26
bll-2232,27.3.d.26
bsh-nea,27.3.d.26
bsf-comb,27.3.d.26
bsk-nea,27.3.d.26
bss-comb,27.3.d.26
cod-2532,27.3.d.26
cyo-nea,27.3.d.26
czs-comb,27.3.d.26
dab-2232,27.3.d.26
dgs-nea,27.3.d.26
ele-nea,27.3.d.26
fle-2232,27.3.d.26
gag-nea,27.3.d.26
gfb-comb,27.3.d.26
gug-comb,27.3.d.26
guq-nea,27.3.d.26
her-2532-gor,27.3.d.26
lin-comb,27.3.d.26
mac-nea,27.3.d.26
mut-comb,27.3.d.26
ory-comb,27.3.d.26
ple-2432,27.3.d.26
por-nea,27.3.d.26
rng-comb,27.3.d.26
sal-2431,27.3.d.26
sbr-comb,27.3.d.26
sck-nea,27.3.d.26
sma-nea,27.3.d.26
spr-2232,27.3.d.26
trk-nea,27.3.d.26
trt-bal,27.3.d.26
tur-2232,27.3.d.26
whb-comb,27.3.d.26
cod-2532-alt,27.3.d.26
her-2527,27.3.d.26
her-2532,27.3.d.26
whb-comb-alt,27.3.d.26
usk-comb,27.3.d.26
fle-2628,27.3.d.26
rja-nea,27.3.d.26
gur-comb,27.3.d.26
agn.27.nea,27.3.d.26
alf.27.nea,27.3.d.26
bll.27.22-32,27.3.d.26
bsk.27.nea,27.3.d.26
cod.27.24-32,27.3.d.26
cyo.27.nea,27.3.d.26
dab.27.22-32,27.3.d.26
dgs.27.nea,27.3.d.26
fle.27.2628,27.3.d.26
gag.27.nea,27.3.d.26
gfb.27.nea,27.3.d.26
guq.27.nea,27.3.d.26
gur.27.3-8,27.3.d.26
her.27.25-2932,27.3.d.26
mac.27.nea,27.3.d.26
ory.27.nea,27.3.d.26
ple.27.24-32,27.3.d.26
por.27.nea,27.3.d.26
rja.27.nea,27.3.d.26
sal.27.22-31,27.3.d.26
sck.27.nea,27.3.d.26
spr.27.22-32,27.3.d.26
sdv.27.nea,27.3.d.26
trs.27.22-32,27.3.d.26
tur.27.22-32,27.3.d.26
whb.27.1-91214,27.3.d.26
bwq.27.2628,27.3.d.26
bzq.27.2628,27.3.d.26
agn-nea,27.3.d.25
alf-comb,27.3.d.25
arg-comb,27.3.d.25
bli-comb,27.3.d.25
bll-2232,27.3.d.25
bsh-nea,27.3.d.25
bsf-comb,27.3.d.25
bsk-nea,27.3.d.25
bss-comb,27.3.d.25
cod-2532,27.3.d.25
cyo-nea,27.3.d.25
czs-comb,27.3.d.25
dab-2232,27.3.d.25
dgs-nea,27.3.d.25
ele-nea,27.3.d.25
fle-2232,27.3.d.25
gag-nea,27.3.d.25
gfb-comb,27.3.d.25
gug-comb,27.3.d.25
guq-nea,27.3.d.25
her-2532-gor,27.3.d.25
lin-comb,27.3.d.25
mac-nea,27.3.d.25
mut-comb,27.3.d.25
ory-comb,27.3.d.25
ple-2432,27.3.d.25
por-nea,27.3.d.25
rng-comb,27.3.d.25
sal-2431,27.3.d.25
sbr-comb,27.3.d.25
sck-nea,27.3.d.25
sma-nea,27.3.d.25
spr-2232,27.3.d.25
trk-nea,27.3.d.25
trt-bal,27.3.d.25
tur-2232,27.3.d.25
whb-comb,27.3.d.25
cod-2532-alt,27.3.d.25
her-2527,27.3.d.25
her-2532,27.3.d.25
whb-comb-alt,27.3.d.25
fle-2425,27.3.d.25
usk-comb,27.3.d.25
rja-nea,27.3.d.25
gur-comb,27.3.d.25
agn.27.nea,27.3.d.25
alf.27.nea,27.3.d.25
bll.27.22-32,27.3.d.25
bsk.27.nea,27.3.d.25
cod.27.24-32,27.3.d.25
cyo.27.nea,27.3.d.25
dab.27.22-32,27.3.d.25
dgs.27.nea,27.3.d.25
fle.27.2425,27.3.d.25
gag.27.nea,27.3.d.25
gfb.27.nea,27.3.d.25
guq.27.nea,27.3.d.25
gur.27.3-8,27.3.d.25
her.27.25-2932,27.3.d.25
mac.27.nea,27.3.d.25
ory.27.nea,27.3.d.25
ple.27.24-32,27.3.d.25
por.27.nea,27.3.d.25
rja.27.nea,27.3.d.25
sal.27.22-31,27.3.d.25
sck.27.nea,27.3.d.25
spr.27.22-32,27.3.d.25
sdv.27.nea,27.3.d.25
trs.27.22-32,27.3.d.25
tur.27.22-32,27.3.d.25
whb.27.1-91214,27.3.d.25
bwq.27.2425,27.3.d.25
bzq.27.2425,27.3.d.25
lin.27.346-91214,27.12.a
agn-nea,27.4.c
alf-comb,27.4.c
ang-ivvi,27.4.c
arg-comb,27.4.c
arg-oth,27.4.c
bli-comb,27.4.c
bll-nsea,27.4.c
bsh-nea,27.4.c
bsf-comb,27.4.c
bsf-oth,27.4.c
bsk-nea,27.4.c
bss-comb,27.4.c
cod-347d,27.4.c
cyo-nea,27.4.c
czs-comb,27.4.c
dab-nsea,27.4.c
dgs-nea,27.4.c
ele-nea,27.4.c
fle-nsea,27.4.c
gag-nea,27.4.c
gfb-comb,27.4.c
gug-347d,27.4.c
gug-comb,27.4.c
guq-nea,27.4.c
had-34,27.4.c
her-47d3,27.4.c
hke-nrtn,27.4.c
hom-nsea,27.4.c
lem-nsea,27.4.c
lin-comb,27.4.c
mac-nea,27.4.c
mut-347d,27.4.c
mut-comb,27.4.c
nep-5,27.4.c
nop-34,27.4.c
ory-comb,27.4.c
ple-nsea,27.4.c
pol-nsea,27.4.c
por-nea,27.4.c
raj-347d,27.4.c
rjb-347d,27.4.c
rjc-347de,27.4.c
rjh-4c7de,27.4.c
rjm-347d,27.4.c
rjn-347d,27.4.c
rjr-347d,27.4.c
rng-comb,27.4.c
rng-oth,27.4.c
sai-3a46,27.4.c
sal-nea,27.4.c
san-ns1,27.4.c
san-ns2,27.4.c
sbr-comb,27.4.c
sck-nea,27.4.c
sma-nea,27.4.c
skx-347d,27.4.c
sol-nsea,27.4.c
spr-nsea,27.4.c
syc-347d,27.4.c
trk-nea,27.4.c
tur-nsea,27.4.c
usk-oth,27.4.c
whb-comb,27.4.c
whg-47d,27.4.c
wit-nsea,27.4.c
bss-47,27.4.c
mur-347d,27.4.c
nop-34-june,27.4.c
nop-34-oct,27.4.c
nop-nsea,27.4.c
hom-nrtn,27.4.c
san-nsea-alt,27.4.c
san-nsea,27.4.c
whb-comb-alt,27.4.c
usk-comb,27.4.c
meg-scrk,27.4.c
mac-nsea,27.4.c
had-346a,27.4.c
rjb-34,27.4.c
rjc-347d,27.4.c
rjh-4c7d,27.4.c
rjn-34,27.4.c
rjr-234,27.4.c
rja-nea,27.4.c
gur-comb,27.4.c
bsf-nea,27.4.c
qsc-nea,27.4.c
scx-nea,27.4.c
arg-123a4,27.4.c
tsu-nea,27.4.c
agn.27.nea,27.4.c
alf.27.nea,27.4.c
anf.27.3a46,27.4.c
aru.27.123a4,27.4.c
bll.27.3a47de,27.4.c
bsf.27.nea,27.4.c
bsk.27.nea,27.4.c
bss.27.4bc7ad-h,27.4.c
cod.27.47d20,27.4.c
cyo.27.nea,27.4.c
dab.27.3a4,27.4.c
dgs.27.nea,27.4.c
fle.27.3a4,27.4.c
gag.27.nea,27.4.c
gfb.27.nea,27.4.c
gug.27.3a47d,27.4.c
guq.27.nea,27.4.c
gur.27.3-8,27.4.c
had.27.46a20,27.4.c
her.27.3a47d,27.4.c
hke.27.3a46-8abd,27.4.c
hom.27.3a4bc7d,27.4.c
lem.27.3a47d,27.4.c
mac.27.nea,27.4.c
mur.27.3a47d,27.4.c
nep.fu.5,27.4.c
nop.27.3a4,27.4.c
ory.27.nea,27.4.c
ple.27.420,27.4.c
pol.27.3a4,27.4.c
por.27.nea,27.4.c
raj.27.3a47d,27.4.c
rja.27.nea,27.4.c
rjb.27.3a4,27.4.c
rjc.27.3a47d,27.4.c
rjh.27.4c7d,27.4.c
rjm.27.3a47d,27.4.c
rjn.27.3a4,27.4.c
rjr.27.23a4,27.4.c
rng.27.1245a8914ab,27.4.c
pok.27.3a46,27.4.c
san.sa.1r,27.4.c
san.sa.2r,27.4.c
sck.27.nea,27.4.c
sol.27.4,27.4.c
spr.27.4,27.4.c
syc.27.3a47d,27.4.c
sdv.27.nea,27.4.c
tsu.27.nea,27.4.c
tur.27.4,27.4.c
usk.27.3a45b6a7-912b,27.4.c
whb.27.1-91214,27.4.c
whg.27.47d,27.4.c
wit.27.3a47d,27.4.c
ctl.27.3a4,27.4.c
sqz.27.3a4bc,27.4.c
omz.27.3a4bc,27.4.c
oct.27.3a4,27.4.c
sqr.27.nea,27.4.c
spr.27.3a4,27.4.c
her-47d,27.4.c
her-47de,27.4.c
her-4c7d,27.4.c
coe.27.3a47de,27.4.c
hal.27.3a47de,27.4.c
caa.27.3a47de,27.4.c
lin.27.346-91214,27.4.c
cod.27.46a7d20,27.4.c
rjh.27.4bc7d,27.4.c
hom.27.4bc7d,27.4.c
pok.27.7-10,27.7.j
lin.27.346-91214,27.7.j
agn-nea,27.7.j.1
alf-comb,27.7.j.1
ang-78ab,27.7.j.1
arg-comb,27.7.j.1
arg-oth,27.7.j.1
bli-5b67,27.7.j.1
bli-comb,27.7.j.1
bsh-nea,27.7.j.1
boc-nea,27.7.j.1
bsf-comb,27.7.j.1
bsf-nrtn,27.7.j.1
bsk-nea,27.7.j.1
bss-comb,27.7.j.1
cod-7e-k,27.7.j.1
cyo-nea,27.7.j.1
czs-comb,27.7.j.1
dgs-nea,27.7.j.1
ele-nea,27.7.j.1
gag-nea,27.7.j.1
gfb-comb,27.7.j.1
gug-celt,27.7.j.1
gug-comb,27.7.j.1
guq-nea,27.7.j.1
had-7b-k,27.7.j.1
her-irls,27.7.j.1
hke-nrtn,27.7.j.1
hom-west,27.7.j.1
lin-comb,27.7.j.1
lin-oth,27.7.j.1
mac-nea,27.7.j.1
mgw-78,27.7.j.1
mut-comb,27.7.j.1
mut-west,27.7.j.1
nep-16,27.7.j.1
nep-19,27.7.j.1
ory-comb,27.7.j.1
ple-7h-k,27.7.j.1
pol-celt,27.7.j.1
por-nea,27.7.j.1
raj-celt,27.7.j.1
rjb-celt,27.7.j.1
rjf-celt,27.7.j.1
rji-celt,27.7.j.1
rjn-celt,27.7.j.1
rju-7j,27.7.j.1
rng-5b67,27.7.j.1
rng-comb,27.7.j.1
sal-nea,27.7.j.1
sar-78,27.7.j.1
sbr-678,27.7.j.1
sbr-comb,27.7.j.1
sck-nea,27.7.j.1
sma-nea,27.7.j.1
skx-67-d,27.7.j.1
sol-7h-k,27.7.j.1
spr-celt,27.7.j.1
syc-celt,27.7.j.1
trk-nea,27.7.j.1
usk-oth,27.7.j.1
whb-comb,27.7.j.1
whg-7e-k,27.7.j.1
bss-wosi,27.7.j.1
mur-west,27.7.j.1
anb-78ab,27.7.j.1
anp-78ab,27.7.j.1
whb-comb-alt,27.7.j.1
usk-comb,27.7.j.1
nep-7bcj,27.7.j.1
rjm-67bj,27.7.j.1
rju-7bj,27.7.j.1
sho-celt,27.7.j.1
syt-celt,27.7.j.1
rja-nea,27.7.j.1
gur-comb,27.7.j.1
bsf-nea,27.7.j.1
rjn-678abd,27.7.j.1
qsc-nea,27.7.j.1
scx-nea,27.7.j.1
rsg-nea,27.7.j.1
rhg-nea,27.7.j.1
arg-rest,27.7.j.1
tsu-nea,27.7.j.1
agn.27.nea,27.7.j.1
alf.27.nea,27.7.j.1
ank.27.78ab,27.7.j.1
mon.27.78ab,27.7.j.1
aru.27.6b7-1012,27.7.j.1
bli.27.5b67,27.7.j.1
boc.27.6-8,27.7.j.1
bsf.27.nea,27.7.j.1
bsk.27.nea,27.7.j.1
bss.27.6a7bj,27.7.j.1
cod.27.7e-k,27.7.j.1
cyo.27.nea,27.7.j.1
dgs.27.nea,27.7.j.1
gag.27.nea,27.7.j.1
gfb.27.nea,27.7.j.1
guq.27.nea,27.7.j.1
gur.27.3-8,27.7.j.1
had.27.7b-k,27.7.j.1
her.27.irls,27.7.j.1
hke.27.3a46-8abd,27.7.j.1
hom.27.2a4a5b6a7a-ce-k8,27.7.j.1
lin.27.3a4a6-91214,27.7.j.1
mac.27.nea,27.7.j.1
meg.27.7b-k8abd,27.7.j.1
mur.27.67a-ce-k89a,27.7.j.1
nep.fu.16,27.7.j.1
nep.fu.19,27.7.j.1
ory.27.nea,27.7.j.1
ple.27.7h-k,27.7.j.1
pol.27.67,27.7.j.1
por.27.nea,27.7.j.1
raj.27.67a-ce-h,27.7.j.1
rhg.27.nea,27.7.j.1
rja.27.nea,27.7.j.1
rjb.27.67a-ce-k,27.7.j.1
rjf.27.67,27.7.j.1
rji.27.67,27.7.j.1
rjm.27.67bj,27.7.j.1
rjn.27.678abd,27.7.j.1
rju.27.7bj,27.7.j.1
rng.27.5b6712b,27.7.j.1
pil.27.78abd,27.7.j.1
sbr.27.6-8,27.7.j.1
sck.27.nea,27.7.j.1
sho.27.67,27.7.j.1
sol.27.7h-k,27.7.j.1
spr.27.67a-cf-k,27.7.j.1
syc.27.67a-ce-j,27.7.j.1
syt.27.67,27.7.j.1
sdv.27.nea,27.7.j.1
tsu.27.nea,27.7.j.1
usk.27.3a45b6a7-912b,27.7.j.1
whb.27.1-91214,27.7.j.1
whg.27.7b-ce-k,27.7.j.1
ldb.27.7b-k8abd,27.7.j.1
ctl.27.7f-k,27.7.j.1
sqz.27.7f-k,27.7.j.1
omz.27.7f-k,27.7.j.1
oct.27.7,27.7.j.1
pil.27.7,27.7.j.1
ank.27.78abd,27.7.j.1
mon.27.78abd,27.7.j.1
sqr.27.nea,27.7.j.1
pok.27.7-10,27.7.j.1
lin.27.346-91214,27.7.j.1
raj.27.67a-ce-k,27.7.j.1
hom.27.2a3a4a5b6a7a-ce-k8,27.7.j.1
agn-nea,27.7.j.2
alf-comb,27.7.j.2
ang-78ab,27.7.j.2
arg-comb,27.7.j.2
arg-oth,27.7.j.2
bli-5b67,27.7.j.2
bli-comb,27.7.j.2
bsh-nea,27.7.j.2
boc-nea,27.7.j.2
bsf-comb,27.7.j.2
bsf-nrtn,27.7.j.2
bsk-nea,27.7.j.2
bss-comb,27.7.j.2
cod-7e-k,27.7.j.2
cyo-nea,27.7.j.2
czs-comb,27.7.j.2
dgs-nea,27.7.j.2
ele-nea,27.7.j.2
gag-nea,27.7.j.2
gfb-comb,27.7.j.2
gug-celt,27.7.j.2
gug-comb,27.7.j.2
guq-nea,27.7.j.2
had-7b-k,27.7.j.2
her-irls,27.7.j.2
hke-nrtn,27.7.j.2
hom-west,27.7.j.2
lin-comb,27.7.j.2
lin-oth,27.7.j.2
mac-nea,27.7.j.2
mgw-78,27.7.j.2
mut-comb,27.7.j.2
mut-west,27.7.j.2
nep-16,27.7.j.2
nep-19,27.7.j.2
ory-comb,27.7.j.2
ple-7h-k,27.7.j.2
pol-celt,27.7.j.2
por-nea,27.7.j.2
raj-celt,27.7.j.2
rjb-celt,27.7.j.2
rjf-celt,27.7.j.2
rji-celt,27.7.j.2
rjn-celt,27.7.j.2
rju-7j,27.7.j.2
rng-5b67,27.7.j.2
rng-comb,27.7.j.2
sal-nea,27.7.j.2
sar-78,27.7.j.2
sbr-678,27.7.j.2
sbr-comb,27.7.j.2
sck-nea,27.7.j.2
sma-nea,27.7.j.2
skx-67-d,27.7.j.2
sol-7h-k,27.7.j.2
spr-celt,27.7.j.2
syc-celt,27.7.j.2
trk-nea,27.7.j.2
usk-oth,27.7.j.2
whb-comb,27.7.j.2
whg-7e-k,27.7.j.2
bss-wosi,27.7.j.2
mur-west,27.7.j.2
anb-78ab,27.7.j.2
anp-78ab,27.7.j.2
whb-comb-alt,27.7.j.2
usk-comb,27.7.j.2
nep-7bcj,27.7.j.2
rjm-67bj,27.7.j.2
rju-7bj,27.7.j.2
sho-celt,27.7.j.2
syt-celt,27.7.j.2
rja-nea,27.7.j.2
gur-comb,27.7.j.2
bsf-nea,27.7.j.2
rjn-678abd,27.7.j.2
qsc-nea,27.7.j.2
scx-nea,27.7.j.2
rsg-nea,27.7.j.2
rhg-nea,27.7.j.2
arg-rest,27.7.j.2
tsu-nea,27.7.j.2
agn.27.nea,27.7.j.2
alf.27.nea,27.7.j.2
ank.27.78ab,27.7.j.2
mon.27.78ab,27.7.j.2
aru.27.6b7-1012,27.7.j.2
bli.27.5b67,27.7.j.2
boc.27.6-8,27.7.j.2
bsf.27.nea,27.7.j.2
bsk.27.nea,27.7.j.2
bss.27.6a7bj,27.7.j.2
cod.27.7e-k,27.7.j.2
cyo.27.nea,27.7.j.2
dgs.27.nea,27.7.j.2
gag.27.nea,27.7.j.2
gfb.27.nea,27.7.j.2
guq.27.nea,27.7.j.2
gur.27.3-8,27.7.j.2
had.27.7b-k,27.7.j.2
her.27.irls,27.7.j.2
hke.27.3a46-8abd,27.7.j.2
hom.27.2a4a5b6a7a-ce-k8,27.7.j.2
lin.27.3a4a6-91214,27.7.j.2
mac.27.nea,27.7.j.2
meg.27.7b-k8abd,27.7.j.2
mur.27.67a-ce-k89a,27.7.j.2
nep.fu.16,27.7.j.2
nep.fu.19,27.7.j.2
ory.27.nea,27.7.j.2
ple.27.7h-k,27.7.j.2
pol.27.67,27.7.j.2
por.27.nea,27.7.j.2
raj.27.67a-ce-h,27.7.j.2
rhg.27.nea,27.7.j.2
rja.27.nea,27.7.j.2
rjb.27.67a-ce-k,27.7.j.2
