StockKeyLabel,AssessmentYear,Ecoregion,AdviceCategory,AssessmentKey,lineNumber,lineDescription,fishingPressure,stockSize,stockSizeStatus,fishingPressureStatus,year,status,statusicon,type
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Full reproductive capacity,Increased risk,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Full reproductive capacity,Increased risk,2022,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.8abd,2022,Bay of Biscay and the Iberian Coast,MSY,17430,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2022,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Unknown,Below proxy,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Unknown,Below proxy,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Unknown,Below proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Unknown,Below proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Unknown,Below proxy,2020,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Unknown,Below proxy,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.8c,2022,Bay of Biscay and the Iberian Coast,MSY,17481,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Above proxy,2019,4,http://sg.ices.dk/download/icons/4.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Above proxy,2020,4,http://sg.ices.dk/download/icons/4.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Above proxy,2021,4,http://sg.ices.dk/download/icons/4.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Above proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Above proxy,2020,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Above proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjc.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17547,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Undefined,2019,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Undefined,2020,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Undefined,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Undefined,2019,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Undefined,2020,4,http://sg.ices.dk/download/icons/4.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,Undefined,2021,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rje.27.7fg,2022,Celtic Seas,MSY,17447,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rje.27.7fg,2022,Celtic Seas,MSY,17447,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,1,Maximum sustainable yield,F<sub>MSY trigger</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,1,Maximum sustainable yield,F<sub>MSY trigger</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2020,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,1,Maximum sustainable yield,F<sub>MSY trigger</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,1,Maximum sustainable yield,F<sub>MSY trigger</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,1,Maximum sustainable yield,F<sub>MSY trigger</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2020,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,1,Maximum sustainable yield,F<sub>MSY trigger</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjh.27.9a,2022,Bay of Biscay and the Iberian Coast,MSY,17466,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above the proxy,Below the proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above the proxy,Below the proxy,2020,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above the proxy,Below the proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above the proxy,Below the proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above the proxy,Below the proxy,2020,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above the proxy,Below the proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Fishing pressure
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2019,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2020,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjm.27.67bj,2022,"Celtic Seas, Oceanic Northeast Atlantic",MSY,17480,3,Management plan,F<sub>MGT</sub>,B<sub>MGT</sub>,Not applicable,Not applicable,2021,0,http://sg.ices.dk/download/icons/0.png,Stock Size
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2020,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Fishing pressure
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2019,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,1,Maximum sustainable yield,F<sub>MSY proxy</sub>,MSY B<sub>trigger proxy</sub>,Above proxy,At proxy,2021,1,http://sg.ices.dk/download/icons/1.png,Stock Size
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Stock Size
rjm.27.7ae-h,2022,"Celtic Seas, Greater North Sea",MSY,17492,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Undefined,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
