Year,StockKeyLabel,F,SSB,FishingPressureDescription,StockSizeDescription,Landings,Catches,Discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger,Ecoregion,landings
2018,san.sa.4,0.156,107796,F,SSB,NA,42298,NA,2023,NA,NA,102000,48000,NA,102000,Greater North Sea,NA
2019,san.sa.4,0.066,102642,F,SSB,NA,6666,NA,2023,NA,NA,102000,48000,NA,102000,Greater North Sea,NA
2020,san.sa.4,0.052,51021,F,SSB,NA,20116,NA,2023,NA,NA,102000,48000,NA,102000,Greater North Sea,NA
2021,san.sa.4,0.403,161943,F,SSB,NA,53765,NA,2023,NA,NA,102000,48000,NA,102000,Greater North Sea,NA
2022,san.sa.4,0.036,85477,F,SSB,NA,5507,NA,2023,NA,NA,102000,48000,NA,102000,Greater North Sea,NA
2023,san.sa.4,NA,97538,F,SSB,NA,NA,NA,2023,NA,NA,102000,48000,NA,102000,Greater North Sea,NA
1983,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1984,san.sa.5r,NA,NA,F,SSB,NA,5821,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1985,san.sa.5r,NA,NA,F,SSB,NA,3004,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1986,san.sa.5r,NA,NA,F,SSB,NA,628,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1987,san.sa.5r,NA,NA,F,SSB,NA,1713,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1988,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1989,san.sa.5r,NA,NA,F,SSB,NA,2903,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1990,san.sa.5r,NA,NA,F,SSB,NA,374,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1991,san.sa.5r,NA,NA,F,SSB,NA,1168,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1992,san.sa.5r,NA,NA,F,SSB,NA,1099,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1993,san.sa.5r,NA,NA,F,SSB,NA,586,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1994,san.sa.5r,NA,NA,F,SSB,NA,2757,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1995,san.sa.5r,NA,NA,F,SSB,NA,152274,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1996,san.sa.5r,NA,NA,F,SSB,NA,27570,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1997,san.sa.5r,NA,NA,F,SSB,NA,10772,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1998,san.sa.5r,NA,NA,F,SSB,NA,2952,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1999,san.sa.5r,NA,NA,F,SSB,NA,145,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2000,san.sa.5r,NA,NA,F,SSB,NA,303,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2001,san.sa.5r,NA,NA,F,SSB,NA,1678,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2002,san.sa.5r,NA,NA,F,SSB,NA,8,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2003,san.sa.5r,NA,NA,F,SSB,NA,44,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2004,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2005,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2006,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2007,san.sa.5r,NA,NA,F,SSB,NA,4,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2008,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2009,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2010,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2011,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2012,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2013,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2014,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2015,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2016,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2017,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2018,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2019,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2020,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2021,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2022,san.sa.5r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2023,san.sa.5r,NA,NA,F,SSB,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1983,san.sa.6,NA,NA,F,SSB,NA,364,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1984,san.sa.6,NA,NA,F,SSB,NA,791,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1985,san.sa.6,NA,NA,F,SSB,NA,1927,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1986,san.sa.6,NA,NA,F,SSB,NA,13219,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1987,san.sa.6,NA,NA,F,SSB,NA,1163,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1988,san.sa.6,NA,NA,F,SSB,NA,2726,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1989,san.sa.6,NA,NA,F,SSB,NA,909,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1990,san.sa.6,NA,NA,F,SSB,NA,499,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1991,san.sa.6,NA,NA,F,SSB,NA,17,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1992,san.sa.6,NA,NA,F,SSB,NA,4277,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1993,san.sa.6,NA,NA,F,SSB,NA,4490,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1994,san.sa.6,NA,NA,F,SSB,NA,3748,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1995,san.sa.6,NA,NA,F,SSB,NA,1830,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1996,san.sa.6,NA,NA,F,SSB,NA,1263,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1997,san.sa.6,NA,NA,F,SSB,NA,2372,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1998,san.sa.6,NA,NA,F,SSB,NA,941,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1999,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2000,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2001,san.sa.6,NA,NA,F,SSB,NA,26,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2002,san.sa.6,NA,NA,F,SSB,NA,493,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2003,san.sa.6,NA,NA,F,SSB,NA,111,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2004,san.sa.6,NA,NA,F,SSB,NA,573,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2005,san.sa.6,NA,NA,F,SSB,NA,259,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2006,san.sa.6,NA,NA,F,SSB,NA,161,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2007,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2008,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2009,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2010,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2011,san.sa.6,NA,NA,F,SSB,NA,489,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2012,san.sa.6,NA,NA,F,SSB,NA,214,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2013,san.sa.6,NA,NA,F,SSB,NA,72,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2014,san.sa.6,NA,NA,F,SSB,NA,65,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2015,san.sa.6,NA,NA,F,SSB,NA,198,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2016,san.sa.6,NA,NA,F,SSB,NA,123,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2017,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2018,san.sa.6,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2019,san.sa.6,NA,NA,F,SSB,NA,96,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2020,san.sa.6,NA,NA,F,SSB,NA,97,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2021,san.sa.6,NA,NA,F,SSB,NA,93,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2022,san.sa.6,NA,NA,F,SSB,NA,42,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1983,san.sa.7r,NA,NA,F,SSB,NA,32543,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1984,san.sa.7r,NA,NA,F,SSB,NA,17223,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1985,san.sa.7r,NA,NA,F,SSB,NA,11966,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1986,san.sa.7r,NA,NA,F,SSB,NA,7226,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1987,san.sa.7r,NA,NA,F,SSB,NA,4710,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1988,san.sa.7r,NA,NA,F,SSB,NA,3503,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1989,san.sa.7r,NA,NA,F,SSB,NA,2344,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1990,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1991,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1992,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1993,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1994,san.sa.7r,NA,NA,F,SSB,NA,1164,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1995,san.sa.7r,NA,NA,F,SSB,NA,1042,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1996,san.sa.7r,NA,NA,F,SSB,NA,2010,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1997,san.sa.7r,NA,NA,F,SSB,NA,5211,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1998,san.sa.7r,NA,NA,F,SSB,NA,4157,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1999,san.sa.7r,NA,NA,F,SSB,NA,4334,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2000,san.sa.7r,NA,NA,F,SSB,NA,970,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2001,san.sa.7r,NA,NA,F,SSB,NA,543,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2002,san.sa.7r,NA,NA,F,SSB,NA,186,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2003,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2004,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2005,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2006,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2007,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2008,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2009,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2010,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2011,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2012,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2013,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2014,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2015,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2016,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2017,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2018,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2019,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2020,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2021,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
2022,san.sa.7r,NA,NA,F,SSB,NA,0,NA,2023,NA,NA,NA,NA,NA,NA,Greater North Sea,NA
1980,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,415,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1981,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,407,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1982,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,369,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1983,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,520,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1984,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,700,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1985,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,672,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1986,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,730,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1987,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,631,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1988,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,637,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1989,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,924,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1990,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,889,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1991,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,874,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1992,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,1090,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1993,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,830,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1994,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,989,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1995,sbr.27.10,NA,83.9,Fishing pressure proxy,A_index,1115,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1996,sbr.27.10,NA,33.54,Fishing pressure proxy,A_index,1052,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1997,sbr.27.10,NA,38.35,Fishing pressure proxy,A_index,1012,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1998,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,1119,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
1999,sbr.27.10,NA,102.88,Fishing pressure proxy,A_index,1222,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2000,sbr.27.10,NA,39.28,Fishing pressure proxy,A_index,924,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2001,sbr.27.10,NA,57.23,Fishing pressure proxy,A_index,1034,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2002,sbr.27.10,NA,114.35,Fishing pressure proxy,A_index,1193,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2003,sbr.27.10,NA,77.5,Fishing pressure proxy,A_index,1068,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2004,sbr.27.10,NA,90.22,Fishing pressure proxy,A_index,1075,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2005,sbr.27.10,NA,142.8,Fishing pressure proxy,A_index,1113,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2006,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,958,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2007,sbr.27.10,NA,79.28,Fishing pressure proxy,A_index,1070,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2008,sbr.27.10,NA,101.06,Fishing pressure proxy,A_index,1089,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2009,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,1042,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2010,sbr.27.10,NA,66.83,Fishing pressure proxy,A_index,687,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2011,sbr.27.10,NA,60.43,Fishing pressure proxy,A_index,624,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2012,sbr.27.10,NA,47.96,Fishing pressure proxy,A_index,613,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2013,sbr.27.10,NA,37.92,Fishing pressure proxy,A_index,692,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2014,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,663,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2015,sbr.27.10,NA,NA,Fishing pressure proxy,A_index,701,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2016,sbr.27.10,NA,111.77,Fishing pressure proxy,A_index,515,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2017,sbr.27.10,NA,116.96,Fishing pressure proxy,A_index,499,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2018,sbr.27.10,NA,80.18,Fishing pressure proxy,A_index,445,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2019,sbr.27.10,1.058,141.82,Fishing pressure proxy,A_index,474,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2020,sbr.27.10,1.043,120.52,Fishing pressure proxy,A_index,491,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2021,sbr.27.10,1.068,99.21,Fishing pressure proxy,A_index,559,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2022,sbr.27.10,1.058,NA,Fishing pressure proxy,A_index,482,NA,NA,2023,NA,NA,NA,NA,NA,NA,Azores,NA
2005,sbr.27.6-8,NA,NA,F,SSB,158,158,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
2004,sbr.27.6-8,NA,NA,F,SSB,183,183,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
2008,sbr.27.6-8,NA,NA,F,SSB,159,159,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
2003,sbr.27.6-8,NA,NA,F,SSB,129,129,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
1958,sbr.27.6-8,NA,NA,F,SSB,551,551,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
2006,sbr.27.6-8,NA,NA,F,SSB,139,139,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
2007,sbr.27.6-8,NA,NA,F,SSB,324,324,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
1959,sbr.27.6-8,NA,NA,F,SSB,542,542,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
1960,sbr.27.6-8,NA,NA,F,SSB,13942,13942,NA,2022,NA,NA,NA,NA,NA,NA,BoBiscay & Iberia,NA
