Stockid,Status,Assessment Url,DOWNLOAD URL DUMMY,Meeting,Method,Stock Long,Common Name,F Gsa Lib,F Subname,Area,Areaw,Asses Year,Bref,F Division,F Divname,F Subarea,Fref,ID,Scientific Name,Smu Name,Stock,Version,Year,B Bref,Biomass,Bref Point,Catch,F,F Fref,Fref Point,Landings,LOGR,LOGSSB,LOGTC,Number of Records,R,SSB,TC
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2008,Aristeus antennatus,Sardinia,ARA,2019_12_18,2008,,944,,156,"0,53","1,359","0,39",,52721,389,156,1,52721,389,156
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2009,Aristeus antennatus,Sardinia,ARA,2019_12_18,2009,,1211,,201,"0,57","1,462","0,39",,60523,486,201,1,60523,486,201
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2010,Aristeus antennatus,Sardinia,ARA,2019_12_18,2010,,1239,,268,"0,68","1,744","0,39",,54070,526,268,1,54070,526,268
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2011,Aristeus antennatus,Sardinia,ARA,2019_12_18,2011,,1136,,301,"0,82","2,103","0,39",,42066,475,301,1,42066,475,301
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2012,Aristeus antennatus,Sardinia,ARA,2019_12_18,2012,,998,,282,"0,86","2,205","0,39",,40464,405,282,1,40464,405,282
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2013,Aristeus antennatus,Sardinia,ARA,2019_12_18,2013,,883,,206,"0,76","1,949","0,39",,39812,356,206,1,39812,356,206
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2014,Aristeus antennatus,Sardinia,ARA,2019_12_18,2014,,1018,,195,"0,62","1,59","0,39",,43462,422,195,1,43462,422,195
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2015,Aristeus antennatus,Sardinia,ARA,2019_12_18,2015,,1021,,175,"0,55","1,41","0,39",,45727,428,175,1,45727,428,175
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2016,Aristeus antennatus,Sardinia,ARA,2019_12_18,2016,,1231,,215,"0,61","1,564","0,39",,57117,486,215,1,57117,486,215
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2017,Aristeus antennatus,Sardinia,ARA,2019_12_18,2017,,1188,,298,"0,87","2,231","0,39",,47378,466,298,1,47378,466,298
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 11,Blue and red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2018,Aristeus antennatus,Sardinia,ARA,2019_12_18,2018,,953,,387,"1,45","3,718","0,39",,21035,353,387,1,21035,353,387
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2005,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2005,,,,557,"0,72","1,6","0,45",,186006,698,557,1,186006,698,557
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2006,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2006,,,,615,"0,92","2,044","0,45",,234817,551,615,1,234817,551,615
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2007,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2007,,,,359,"0,67","1,489","0,45",,222835,496,359,1,222835,496,359
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2008,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2008,,,,253,"0,47","1,044","0,45",,262871,503,253,1,262871,503,253
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2009,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2009,,,,306,"0,54","1,2","0,45",,230971,516,306,1,230971,516,306
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2010,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2010,,,,378,"0,64","1,422","0,45",,267297,530,378,1,267297,530,378
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2011,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2011,,,,311,"0,51","1,133","0,45",,388065,577,311,1,388065,577,311
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2012,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2012,,,,308,"0,46","1,022","0,45",,317620,617,308,1,317620,617,308
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2013,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2013,,,,453,"0,6","1,333","0,45",,292460,715,453,1,292460,715,453
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2014,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2014,,,,532,"0,67","1,489","0,45",,299319,708,532,1,299319,708,532
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2015,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2015,,,,379,"0,52","1,156","0,45",,343158,659,379,1,343158,659,379
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2016,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2016,,,,355,"0,47","1,044","0,45",,300702,709,355,1,300702,709,355
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2017,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2017,,,,525,"0,71","1,578","0,45",,278590,649,525,1,278590,649,525
ARS_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Giant red shrimp in SA 11,Giant red shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARS_9_10_11_EWG19_10_2018,Aristeomorpha foliacea,Sardinia,ARS,2019_12_18,2018,,,,682,"1,37","3,044","0,45",,318090,436,682,1,318090,436,682
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2009,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2009,,7702,,749,"0,674","0,695","0,97",,2900812,1786,749,1,2900812,1786,749
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2010,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2010,,8767,,896,"0,723","0,745","0,97",,2816533,2099,896,1,2816533,2099,896
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2011,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2011,,7776,,1076,"0,76","0,784","0,97",,2913603,1902,1076,1,2913603,1902,1076
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2012,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2012,,8928,,1127,"0,82","0,845","0,97",,2925754,2084,1127,1,2925754,2084,1127
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2013,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2013,,9350,,1233,"0,94","0,969","0,97",,3264092,2082,1233,1,3264092,2082,1233
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2014,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2014,,9822,,1134,"1,048","1,08","0,97",,3111065,2113,1134,1,3111065,2113,1134
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2015,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2015,,9540,,1467,"1,012","1,043","0,97",,3629217,2001,1467,1,3629217,2001,1467
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2016,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2016,,10761,,1437,"0,889","0,916","0,97",,3672862,2266,1437,1,3672862,2266,1437
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2017,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2017,,8539,,1427,"0,845","0,871","0,97",,3028039,2116,1427,1,3028039,2116,1427
DPS_9_10_11_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Deep-water rose shrimp in SA 11,Deep-water rose shrimp,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,DPS_9_10_11_EWG19_10_2018,Parapenaeus longirostris,Sardinia,DPS,2019_12_18,2018,,9761,,1577,"0,921","0,949","0,97",,2887070,2336,1577,1,2887070,2336,1577
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2005,Merluccius merluccius,Sardinia,HKE,2019_12_18,2005,,12935,,3417,"0,57","2,591","0,22",,289472,6849,3417,1,289472,6849,3417
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2006,Merluccius merluccius,Sardinia,HKE,2019_12_18,2006,,14134,,4471,"0,86","3,909","0,22",,268393,7746,4471,1,268393,7746,4471
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2007,Merluccius merluccius,Sardinia,HKE,2019_12_18,2007,,12863,,4244,"0,86","3,909","0,22",,136459,6890,4244,1,136459,6890,4244
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2008,Merluccius merluccius,Sardinia,HKE,2019_12_18,2008,,11308,,3038,"0,68","3,091","0,22",,142985,6296,3038,1,142985,6296,3038
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2009,Merluccius merluccius,Sardinia,HKE,2019_12_18,2009,,10298,,2830,"0,66",3,"0,22",,203143,6122,2830,1,203143,6122,2830
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2010,Merluccius merluccius,Sardinia,HKE,2019_12_18,2010,,11684,,3772,"0,79","3,591","0,22",,258532,6131,3772,1,258532,6131,3772
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2011,Merluccius merluccius,Sardinia,HKE,2019_12_18,2011,,10866,,3567,"0,84","3,818","0,22",,241954,5711,3567,1,241954,5711,3567
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2012,Merluccius merluccius,Sardinia,HKE,2019_12_18,2012,,9518,,2921,"0,73","3,318","0,22",,164141,5014,2921,1,164141,5014,2921
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2013,Merluccius merluccius,Sardinia,HKE,2019_12_18,2013,,9596,,2762,"0,68","3,091","0,22",,149453,5176,2762,1,149453,5176,2762
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2014,Merluccius merluccius,Sardinia,HKE,2019_12_18,2014,,9150,,3051,"0,77","3,5","0,22",,178624,5486,3051,1,178624,5486,3051
HKE_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 11,European Hake,GSA11,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,HKE_9_10_11_EWG19_10_2015,Merluccius merluccius,Sardinia,HKE,2019_12_18,2015,,8469,,2887,"0,8","3,636","0,22",,167371,4934,2887,1,167371,4934,2887
